id,value
zerinespc.exteen.com,8
zero3001.exteen.com,3
zer0.exteen.com,1
www.nvidia.co.uk,3
zerodrive.exteen.com,7
zephyrsz.diaryis.com,8
zero0110.exteen.com,7
zerofreedom.exteen.com,7
zerohour98.exteen.com,1
images.nvidia.com,3
zeroamost.exteen.com,3
zero-kup.exteen.com,2
162.254.195.29:80,1
zeromember.exteen.com,3
zero-be.exteen.com,10
zero-one.exteen.com,1
zero.os.co.th,2
zeon.exteen.com,4
zeroblack04.exteen.com,1
a.komoona.com,211
zephyr-x.exteen.com,3
resource.yume100.in.th,3
zero-plus.exteen.com,2
zephyroth.exteen.com,12
zerase.exteen.com,4
zensedayz.exteen.com,8
zerinjung.exteen.com,5
zeropuan.exteen.com,4
zerodean.exteen.com,3
zeroskiller.exteen.com,2
zeropoint69.exteen.com,6
zerolang.exteen.com,10
zenonn.exteen.com,1
zersphaiz.exteen.com,6
162.254.195.24:80,2
gstatic.afreeca.tv,1
zephyrza.exteen.com,7
zestzero.exteen.com,8
zerothehero.exteen.com,11
zeru-raijin.exteen.com,5
zeromaru.exteen.com,9
eoffice.src.ku.ac.th,1
zerrboy.exteen.com,2
gmobapi.afreeca.tv,1
zetago.exteen.com,5
zerosama.exteen.com,7
zerochan.exteen.com,4
zerocomputer2009.exteen.com,6
snapshotmanager-aws-en-west.afreeca.tv,1
155.133.232.66:80,1
videoimg-en-ko-cf.afreeca.tv,1
zeninspace.nalueng.com,4
zeri-chan.exteen.com,2
videoimg-aws-en-east-cf.afreeca.tv,1
www.agext.agri.kps.ku.ac.th,1
zetsuboushita-m-sama.exteen.com,6
zerosuit.exteen.com,6
videoimg-aws-en-west-cf.afreeca.tv,1
zethxiii.exteen.com,9
us.asos.com,1
zeross.exteen.com,4
162.254.195.20:80,1
zetsubo.exteen.com,1
zeryu.exteen.com,4
zetathix.exteen.com,6
162.254.195.15:80,1
img100-986.xvideos.com,1
zetsubou-sensei.exteen.com,4
zeven.exteen.com,7
zesemim.exteen.com,5
zeus.exteen.com,2
zerosum.exteen.com,3
img100-293.xvideos.com,1
zeventh.0indy.com,9
img100-417.xvideos.com,1
images.asos-media.com,10
img100-071.xvideos.com,1
assets.asosservices.com,9
zetfany.exteen.com,6
creativeassets.asosservices.com,4
img100-853.xvideos.com,1
img100-029.xvideos.com,1
img100-997.xvideos.com,1
img100-585.xvideos.com,1
14cs.com,13
asoscomltd.tt.omtrdc.net,2
zeyasama.exteen.com,6
zeyuze.exteen.com,5
zerusty.exteen.com,3
zezarsm.exteen.com,3
zeventyzixer.exteen.com,1
zexmo-e.exteen.com,8
zezarkitty.exteen.com,10
zezos.exteen.com,11
fonts.asos.com,2
zezoiiz.exteen.com,1
zezawind.exteen.com,1
images.footmob.com,13
zezosmemory.exteen.com,9
zeus716.exteen.com,3
zgift0gift.exteen.com,8
zgaybot.exteen.com,8
i-30.b-43580.ut.bench.utorrent.com,1
zeuswe.exteen.com,2
posaa.kapi.ku.ac.th,2
zhagalz.gulife.com,1
zezilx.exteen.com,6
zhangmuyun.exteen.com,10
zetsubo-hikaru.exteen.com,7
videoimg-aws-sg-cf.afreeca.tv,2
zgmf-kira.exteen.com,3
zxcv.mdc.akamaized.net,1
images-ff.asos-media.com,2
zgmfs.exteen.com,1
zeuzii.blogspot.com,2
zeuzii.blogspot.jp,1
img100-465.xvideos.com,2
zhaoweiwei.exteen.com,4
img100-752.xvideos.com,1
img100-667.xvideos.com,1
zezezezeph.exteen.com,11
videofile-hls-sg-s3-cf.afreeca.tv,5
zheanarzhean.exteen.com,12
rt.spongecell.com,1
tracker.ero-advertising.com,3
conf.api.hk.goforandroid.com,5
img100-131.xvideos.com,1
img100-306.xvideos.com,1
zhang-paopei.exteen.com,9
a7g.uploadfiles.eu,1
zezaria.exteen.com,1
img100-532.xvideos.com,1
img100-223.xvideos.com,1
zhenxingzhenyi.exteen.com,6
gostat.3g.cn,3
zguep95.exteen.com,6
zheew.exteen.com,2
zhenguhuh.exteen.com,2
zhap-ikez.exteen.com,4
zhang11.exteen.com,10
zhen.exteen.com,4
onecloud.media,21
zhangyongxiang.exteen.com,5
zhangliyin.exteen.com,7
zhobadevil.exteen.com,9
zhomao.exteen.com,9
zhongtaifanyi.exteen.com,3
zhonglarn.diaryclub.com,1
zhouwenwu.exteen.com,11
zhezaeveza.exteen.com,1
zhongtai.org,7
zenyaworld.nalueng.com,11
zhengliming.exteen.com,2
zhunling.exteen.com,5
zhouex15.exteen.com,6
zhort-eyez.exteen.com,1
zezziiz.hi5.com,2
igcdn-photos-h-a.akamaihd.net,1
www.cpe.ku.ac.th,2
zhuque.exteen.com,9
zhiwawa.exteen.com,1
zexxy-aoy.exteen.com,2
stat.tracker.tcd.re,2
zhiiren-mihoshi.exteen.com,3
zhaoming.exteen.com,1
ziberty.exteen.com,5
zhiishii.exteen.com,1
ziangames.com,13
zhokolove.blog.mthai.com,1
zickry.exteen.com,7
ziaru.exteen.com,7
zheiis.diaryis.com,4
zideway.exteen.com,2
cloud.chromiumhub.com,1
hlog.hiido.com,5
zid69.exteen.com,7
zetsubou.exteen.com,14
zhugeukeviv-iiiiiiv.exteen.com,1
zhene-hi5.hi5.com,3
log.apk.v-mate.mobi,1
cdn.gamesrevenue.com,4
zhih-tzu.exteen.com,5
zhzq.exteen.com,5
zigarmaz.exteen.com,7
zheezszaa.thaimultiply.com,10
zidaman.exteen.com,3
zheroone.exteen.com,1
223.202.62.190,1
zigmagirl.exteen.com,9
zhuntata.exteen.com,1
ziggurat.exteen.com,2
162.254.195.27:80,1
foxserver.aitype.net,2
ziinikib-xis.diaryis.com,1
ziimiq.exteen.com,4
www.rpttc.flas.kps.ku.ac.th,1
zigumza.exteen.com,6
zii-prince.exteen.com,7
ziitar.exteen.com,6
kimba.ku.ac.th,1
ziizlpm.hi5.com,3
zienza99.exteen.com,1
zil2is.exteen.com,2
zildjian.exteen.com,5
ziitooon.exteen.com,5
zieon.exteen.com,9
ziiita.plazathai.com,1
giftesx.bigo.sg,6
zikano.exteen.com,5
zillions.diaryis.com,6
ziin.exteen.com,6
zilly-zoul.exteen.com,10
zikzak.exteen.com,4
www.lomtoe.net,25
zigar-diary.exteen.com,3
track.redirectnow.mobi,1
u.th.bav.baidu.com,4
zilvernia.exteen.com,1
zillion-reason.exteen.com,1
zimbolic.exteen.com,3
zieghart.exteen.com,7
zinguu.exteen.com,1
zilvertear.exteen.com,4
zinejungki.exteen.com,4
zingzingza.exteen.com,4
zinderela.exteen.com,1
zillion69.exteen.com,6
zinkronier.exteen.com,5
zingara.exteen.com,2
zillion.exteen.com,4
www.agoda.com,4
zimplifie.diaryclub.com,1
zine213.exteen.com,5
zinowii.exteen.com,6
zion-cmu.exteen.com,2
ziphirum.exteen.com,9
zinesane.exteen.com,6
zineblackdevil.exteen.com,10
zine-gp.exteen.com,1
zincwhite.exteen.com,8
zippytop.exteen.com,8
zinc163.exteen.com,4
aishwaryainvitation.com,6
ziloliz.exteen.com,6
zingmei.exteen.com,8
gfs270n889.userstorage.mega.co.nz,1
gfs270n891.userstorage.mega.co.nz,2
zirzaa.exteen.com,8
zhumpisxz.exteen.com,3
zitermarinosss.exteen.com,7
zippooh13.exteen.com,2
zita.diaryclub.com,1
zinkidz-queen.exteen.com,3
zirfenris.exteen.com,3
zinnia.diaryis.com,1
zircon.co.th,10
zith.tatc.ac.th,1
zinnyzheez.exteen.com,5
zita-cypher.exteen.com,4
zippher.exteen.com,6
zippyzest.exteen.com,1
zixnus-zinnamon.exteen.com,9
zircony.exteen.com,4
syndication.exdynsrv.com,1
zion.diaryis.com,7
zippo.diaryis.com,6
stat.bug-a-boo.tv,4
zixner.exteen.com,2
205.196.6.152:80,2
config.inmobi.com,1
rtb-openrtb-receiver-us-1.ato.mx,1
zkit-ta.exteen.com,6
ziitun.exteen.com,8
z-kwang-za.exteen.com,5
zkyclear.exteen.com,6
srv.clickfuse.com,3
www.pentasex.com,58
zlash15.exteen.com,1
zky-zhill.exteen.com,1
zilchat.exteen.com,4
system.donation-tools.org,3
zixma23.exteen.com,6
zinister.exteen.com,8
armasecret.com,1
zingzimp.exteen.com,4
ziz-horizon.exteen.com,10
zli3m3ws.exteen.com,4
engine.gamesrevenue.com,5
zlayier.exteen.com,1
zirius123.exteen.com,8
zlichh.exteen.com,4
zleeptight.exteen.com,11
zix2aom.exteen.com,1
zizzee.exteen.com,1
zizzoznote.exteen.com,5
zkan.exteen.com,5
zilches.diaryis.com,6
zippysloth.exteen.com,5
zmily-bonjour-tarnnitozs.blogspot.jp,1
zixtynice.exteen.com,2
esx.bigo.sg,7
zita.exteen.com,3
zlent16.exteen.com,4
zippy.diaryis.com,5
zmileme19.exteen.com,3
znimclub.exteen.com,4
cf.ushareit.com,2
zmy1810.exteen.com,2
z-mine.exteen.com,1
zmen.exteen.com,5
zmonez.exteen.com,9
zinnitonic.exteen.com,7
zliarholic.exteen.com,1
www.oamc.ku.ac.th,1
zobiikiez-xon.exteen.com,2
zobeit.exteen.com,9
zimteph.exteen.com,2
zodake.exteen.com,15
zizbro.exteen.com,3
znozit.exteen.com,5
z-mita.exteen.com,11
zoar-mu.exteen.com,1
zlekx.exteen.com,3
www.xthaisex.com,1
znooby.exteen.com,5
zmaster123.exteen.com,8
zobadalen.exteen.com,1
tohotel.biz,2
zitermarinoskin.exteen.com,1
znmgoizs.exteen.com,1
zodiac-evil.exteen.com,3
162.254.193.48:80,2
zodiak.diaryis.com,1
zleep-tight.exteen.com,1
znookerky.exteen.com,3
zodicus.exteen.com,7
zodia.exteen.com,6
zodiacstar.exteen.com,6
zoey-bangs.exteen.com,2
www.av.eto.ku.ac.th,2
zoey-zay.exteen.com,1
ookbeetunwalai.s3.amazonaws.com,4
zodiac.deedeejang.com,1
zodiacunknow.exteen.com,4
zolevil.exteen.com,5
zodiak.exteen.com,11
zoft-soft-story.exteen.com,2
zogubu.exteen.com,4
ku-iged.psd.ku.ac.th,2
zomasung.exteen.com,3
www.yaforyou.com,12
zoldyke.exteen.com,1
zoan_naoz.diaryclub.com,1
zolarnew.exteen.com,2
zombie26no.exteen.com,8
www.taradplaza.com,14
backoffice.tarad.com,5
zna-zna.exteen.com,5
zokky1397.exteen.com,1
zoffy.diaryis.com,8
welcome.pussysaga.com,4
bg.bumq.com,1
zombie-diary.exteen.com,9
doed.edu.ku.ac.th,1
zombi-zeal.exteen.com,10
zombiedream.exteen.com,9
zombiesaiya.exteen.com,1
cdn.welcome.pussysaga.com,3
zomaid.clipmass.com,1
zogzag.exteen.com,4
zodiac906.exteen.com,11
zomitza.exteen.com,7
zomkewnar.exteen.com,3
zodiac-star.exteen.com,6
zinootrac.exteen.com,2
zombieslime.exteen.com,7
162.254.193.11:80,4
www.startappexchange.com,1
www.bestmovie-hd.com,5
zomlibre.exteen.com,5
zomarol.exteen.com,7
zomm.tatc.ac.th,1
zompann.clipmass.com,1
max-up.men,3
zodauzeed.exteen.com,4
i.yimg.jp,9
zolone.exteen.com,12
zombyxrip.exteen.com,1
zombuz.exteen.com,4
zomwaan.exteen.com,11
zompuz.exteen.com,11
sn21.mailshell.net,3
zomzzomz.diaryclub.com,1
zombiequick.exteen.com,4
zonapha.exteen.com,6
zombiejung.exteen.com,2
zomy-i.exteen.com,4
zomzaabadara.exteen.com,2
zome.exteen.com,1
zonblock.exteen.com,4
zone1.excise.go.th,11
zone4.os.co.th,1
zonaphasyndrome.exteen.com,6
zonas.exteen.com,2
assets.sheetmusicplus.com,25
image.free.in.th,4
zonefitfit.blogspot.jp,1
img.thesun.co.uk,1
zoneitpro.exteen.com,2
zone.exteen.com,12
zonegamefacebook.blogspot.com,2
zoneblue.exteen.com,4
zonegamefacebook.blogspot.jp,1
www.woodbrass.com,4
zomzaakiku.exteen.com,4
zone-00.exteen.com,3
zone1000za.blogspot.com,2
zonique.exteen.com,7
zong_mec_5.tatc.ac.th,1
media.merchantcircle.com,1
zone-za.exteen.com,4
zonicz.exteen.com,5
zonteenz.diaryis.com,4
lh5.googleusercontent.com,2
zooka.exteen.com,10
zoogust.exteen.com,3
www.musicroom.com,3
www.di-arezzo.com,5
static.musicroom.com,1
zo-noot.exteen.com,6
sta.yabidos.com,13
zoochizoochi.exteen.com,4
zodiac12.exteen.com,4
zoneex.exteen.com,3
zoomxxx3853.clipmass.com,1
zoom-zoomy.exteen.com,10
zoneneepejong.exteen.com,2
88.208.248.164,9
zoo151.exteen.com,1
zookzon.exteen.com,3
zoochan.exteen.com,6
zorachan.exteen.com,2
zorafox.exteen.com,2
changes.api.autodesk.com.s3.amazonaws.com,3
downloads.va.tbccint.com,1
zoonzine.exteen.com,9
zoobasong.exteen.com,5
zoro1994.exteen.com,1
zopinkz.exteen.com,1
zoro-sos.exteen.com,2
162.254.193.49:80,1
zomkokung.exteen.com,3
zonzteenii.diaryis.com,1
zommut.exteen.com,5
zosay.diaryclub.com,25
zotix.wordpress.com,1
zossmackii.exteen.com,4
zoneve.exteen.com,3
zounds-garden.exteen.com,6
www.vnsp.vettech.ku.ac.th,1
zf2.quebec-bin.com,1
ausp.server.nubia.cn,3
zou-zay.exteen.com,6
zoomm-zoomm.exteen.com,7
www.samkok911.com,4
zozoalexa.wordpress.com,1
zpan.exteen.com,5
zoobandit.exteen.com,9
zota13.exteen.com,6
zoung.exteen.com,8
zoroaster.exteen.com,2
zoo844.exteen.com,4
zorasama.exteen.com,7
zpolice.exteen.com,5
zoxmok.exteen.com,6
zpeaker.exteen.com,9
z-ping.exteen.com,1
zp-paradise.exteen.com,6
zozoza555.exteen.com,2
z-phuket.com,1
zppcool.exteen.com,1
zplus.exteen.com,10
javhihi.com,9
162.254.193.52:80,3
zr-commu.exteen.com,5
zsaiz.exteen.com,1
zoupkai.exteen.com,4
zpyth.exteen.com,4
appexbingweather.trafficmanager.net,3
weather.tile.appex.bing.com,6
zrakspears.exteen.com,1
zreast.exteen.com,8
zotica.exteen.com,3
nav.cn.ronghub.com,1
z-terdea.exteen.com,10
zoulburst.exteen.com,4
zozo000.exteen.com,4
z-tiars.exteen.com,6
ztn-high.exteen.com,7
zoyhatoons.blogspot.com,2
r1---sn-oapm-guhl.googlevideo.com,1
zoxmok.hi5.com,1
r8---sn-aigllns6.googlevideo.com,7
zsincere.exteen.com,1
z-series.exteen.com,13
zuckat.hi5.com,1
sync.srv.stackadapt.com,1
zoy7025.exteen.com,3
zubame35384.exteen.com,9
zooyorkk.exteen.com,3
zuddenday.exteen.com,7
galleryfaceapi.micloud.xiaomi.net,2
zolano.exteen.com,2
z-pringfieldz.exteen.com,7
zui3ai2u.exteen.com,1
secure.insightexpressai.com,1
zukim924.exteen.com,6
zs-qull.exteen.com,1
zukozz.exteen.com,1
zthgirl3.exteen.com,1
p001.sb.avast.com,2
zubaruthai.exteen.com,7
zopiaberry.exteen.com,2
zuine.exteen.com,6
zthryoku.exteen.com,8
zo-shirin-sunny.exteen.com,2
zugunchon.exteen.com,4
hpmhux.am,35
zoutura.exteen.com,5
zuechan.exteen.com,3
zumanunya.exteen.com,3
zunnie-zeris.exteen.com,4
zunny-maybew.exteen.com,1
162.254.192.21:80,1
zunji.exteen.com,9
zujito.exteen.com,6
launchermsg.3g.cn,4
zukuz2012.exteen.com,1
zuper-zmiling.exteen.com,6
zuppiez.exteen.com,8
ztorma.exteen.com,10
162.254.193.10:80,1
cl.vd.f.360.cn,1
zushihihi.exteen.com,3
zukipy.exteen.com,5
zuri-jung.exteen.com,1
zuwachiha.exteen.com,2
zuiaiyanchengxu.exteen.com,8
zunzhine.exteen.com,4
www.manga-news.com,11
zushi.exteen.com,6
zuyuingame.diaryis.com,3
ads.themoneytizer.com,2
zuotomeai.exteen.com,1
zuizen.exteen.com,4
zreloadz.exteen.com,5
zuzamarket.plazathai.com,1
dl0epx930b8ie.cloudfront.net,1
zumschluss.exteen.com,6
zweihandier.exteen.com,8
www.krungshing.com,8
zunchan.exteen.com,4
sje.gujarat.gov.in,9
/world/go/14279/244163/aHR0cHMlM0EvL3d3dy5qYXBhbnh0aGFpLmNvbS8lMjVlMCUyNWI4JTI1OTklMjVlMCUyNWI5JTI1ODklMjVlMCUyNWI4JTI1YWQlMjVlMCUyNWI4JTI1ODclMjVlMCUyNWI4JTI1YWElMjVlMCUyNWI4JTI1YjIlMjVlMCUyNWI4JTI1YTclMjVlMCUyNWI5JTI1ODElMjVlMCUyNWI4JTI1YWQlMjVlMCUyNWI4JTI1OWElMjVlMCUyNWI5JTI1ODAlMjVlMCUyNWI4JTI1YTIlMjVlMCUyNWI5JTI1ODclMjVlMCUyNWI4JTI1OTQlMjVlMCUyNWI4JTI1OWUlMjVlMCUyNWI4JTI1YjUlMjVlMCUyNWI5JTI1ODglMjVlMCUyNWI5JTI1ODAlMjVlMCUyNWI4JTI1ODIlMjVlMCUyNWI4JTI1YTItJTI1ZTAlMjViOCUyNTllJTI1ZTAlMjViOCUyNWI1JTI1ZTAlMjViOSUyNTg4JTI1ZTAlMjViOCUyNWFhJTI1ZTAlMjViOCUyNWIyJTI1ZTAlMjViOCUyNWE3JTI1ZTAlMjViOCUyNWExJTI1ZTAlMjViOCUyNWIyJTI1ZTAlMjViOCUyNTg4JTI1ZTAlMjViOCUyNWIxJTI1ZTAlMjViOCUyNTlhJTI1ZTAlMjViOSUyNTgxJTI1ZTAlMjViOCUyNWEyJTI1ZTAlMjViOCUyNTgxLSUyNWUwJTI1YjglMjVhMiUyNWUwJTI1YjglMjViMSUyNWUwJTI1YjglMjU4NyUyNWUwJTI1YjglMjU4MSUyNWUwJTI1YjglMjVhMyUyNWUwJTI1YjglMjViMCUyNWUwJTI1YjklMjU4MCUyNWUwJTI1YjglMjU5NCUyNWUwJTI1YjklMjU4OSUyNWUwJTI1YjglMjViMiUyNWUwJTI1YjglMjVhYiUyNWUwJTI1YjglMjViNSUyNWUwJTI1YjklMjU4NCUyNWUwJTI1YjglMjVhMSUyNWUwJTI1YjklMjU4OCUyNWUwJTI1YjglMjVhMiUyNWUwJTI1YjglMjVhZCUyNWUwJTI1YjglMjVhMSUyNWUwJTI1YjglMjVhYiUyNWUwJTI1YjglMjVhMiUyNWUwJTI1YjglMjViOCUyNWUwJTI1YjglMjU5NC0lMjVlMCUyNWI4JTI1ODElMjVlMCUyNWI5JTI1ODclMjVlMCUyNWI4JTI1ODQlMjVlMCUyNWI4JTI1OTklMjVlMCUyNWI4JTI1YTElMjVlMCUyNWI4JTI1YjElMjVlMCUyNWI4JTI1OTklMjVlMCUyNWI5JTI1ODAlMjVlMCUyNWI4JTI1YWElMjVlMCUyNWI4JTI1YjUlMjVlMCUyNWI4JTI1YTIlMjVlMCUyNWI4JTI1YTcv,1
zt-zeon.exteen.com,4
zunaki.exteen.com,9
metrics.elsevier.com,1
zumokik.exteen.com,6
zxghyjty.exteen.com,1
zuperlien-hyukstory.exteen.com,5
zupper.exteen.com,4
zybernav.blogspot.com,2
zukoberryberry.exteen.com,2
zychoclasm.exteen.com,3
adserver-eu.adtech.advertising.com,2
zushi-onii.exteen.com,10
zyberman.exteen.com,4
zylostudio.com,9
zygous.exteen.com,4
162.254.192.13:80,1
zxpfer.exteen.com,9
bittrk.appspot.com,1
zuchzart.exteen.com,8
zuu-chii.exteen.com,4
zypherus.exteen.com,4
zyphyr-boyzsakaz.exteen.com,2
zyplus.com,7
zuyu.diaryis.com,3
ad.period-calendar.com,8
/box/grade,2
www.eppo.go.th,2
205.196.6.136:80,1
zuangzaazz.exteen.com,8
zulin.nalueng.com,6
zueita45.exteen.com,2
tag.leadplace.fr,1
zynekcctv.com,9
zyyo.exteen.com,4
ztnim.exteen.com,3
zyere.exteen.com,8
zyleth.diaryis.com,1
zx-movie.blogspot.jp,1
zzaaamm.exteen.com,7
scontent-lhr3-1.cdninstagram.com,2
zzangfia.exteen.com,3
zyxzenze.exteen.com,6
instagram.fsdu4-1.fna.fbcdn.net,1
static.gc.my.com,1
z-zircon.exteen.com,4
zyff.exteen.com,3
zziinee.exteen.com,1
e-cdn-proxy-4.deezer.com,17
zzzeamn.exteen.com,8
logv31.xiti.com,9
zzpchim.exteen.com,6
www.sarakuntho.org,1
zzplay.hi5.com,1
zz-zearch.exteen.com,6
zyne.exteen.com,7
zzz--far--far--away--zzz.blog.mthai.com,1
zynx2u.nalueng.com,4
zylostudio.exteen.com,7
zzzclub.exteen.com,2
img.tnews.co.th,5
zynthe.exteen.com,3
wam.solution.weborama.fr,1
zzonizukazz.exteen.com,1
zzervoice.exteen.com,1
blog.amelore.com,1
zzzzzza.exteen.com,3
welovethaiking.com,1
/box/index,2
zyro.exteen.com,5
zzzzzzero.exteen.com,1
162.254.192.14:80,1
zzereine.exteen.com,5
zzzx.diaryis.com,8
/box/challenge,3
115.248.221.93:80,1
zz-spicy.exteen.com,9
zzzbrain.0indy.com,9
zzlovers.exteen.com,7
z-zkilla.exteen.com,4
zwizth.exteen.com,3
zurvival.exteen.com,7
zzzluciferzzz.exteen.com,4
samkok911.disqus.com,1
img100-689.xvideos.com,1
static1.dmcdn.net,3
fontawesome.io,2
scontent-sea1-1.cdninstagram.com,3
sb.scorecardresearch.com,1
ku-work.ku.ac.th,5
obs-jp.line-apps.com,1
cc.loginfra.com,3
motherless.com,17
cdn4.thumbs.motherlessmedia.com,8
fw.adsafeprotected.com,1
adways.pw,1
instagram.fruh2-1.fna.fbcdn.net,1
a653c6a5dc40a803556ac8fd93dcfa2da.profile.mia50.cloudfront.net,1
elsevier-apps.sciverse.com,1
choices.truste.com,2
config.getsync.com,3
c3add62f.dl-one2up.com,36
kataro15.bbs.fc2bbs.net,3
cdn4.videos.motherlessmedia.com,2
logger-03.vty.dailymotion.com,5
cs.chrominm.net,2
j8529562.iavs5x.u.avast.com,2
www.pinterest.com,1
mirrors.tuna.tsinghua.edu.cn,4
cashmadnesss.com,2
ac.els-cdn.com,2
downloads.mailchimp.com,1
www.miniurls.co,2
agron.agri.kps.ku.ac.th,37
thaionline18.blogspot.com,9
p.appjiagu.com,2
162.254.192.20:80,1
instagram.fbkk3-1.fna.fbcdn.net,5
h.s.mangapark.me,12
162.254.193.36:80,1
doipui.aerdi.ku.ac.th,1
elsevier.d1.sc.omtrdc.net,2
hrpp.ku.ac.th,1
programming.cpe.ku.ac.th,1
mangaparkcom.disqus.com,5
sqa.eco.ku.ac.th,2
kpop.youzab.com,13
avatars.pool.miniclippt.com,1
cdn.connect.mail.ru,1
www4.pantown.com,1
th.gofreedownload.net,4
sasd.psd.kps.ku.ac.th,1
st.mycdn.me,1
18xmov.com,12
manifest.patch.daybreakgames.com,1
www.uppic.org,5
bujot.com,1
f.sd.baidu.com,1
images.gofreedownload.net,2
g0511470.iavs9x.u.avast.com,1
r5---sn-aigllndl.googlevideo.com,1
g0511470.vpsnitro.u.avast.com,1
mirrors.cn99.com,3
welcome.brother.com,9
busters.porn,1
www.nangcen.net,2
api.suibianmaimaicom.com,2
watch.busters.porn,56
ads.ads-advert.com,1
letfap.com,2
routing.egs.samsungallstore.com,1
cdn4.avatars.motherlessmedia.com,2
www.lld2q.com,2
cd.ladsp.com,1
popmyads.com,1
lolthcheck.garenanow.com,2
l.ask.fm,1
flx597.lporirxe.com,1
aa4ea585ea8b641d9894cd558a7e070f6.profile.sfo20.cloudfront.net,1
instagram.fbkk5-8.fna.fbcdn.net,7
pubs.rsc.org,1
download.webmin.com,1
www.che.eng.ku.ac.th,1
srv.tyroodr.com,1
leclerc-auth00.7digital.net,2
www.learningaboutelectronics.com,1
www.baidu.co.th,1
dl.browser.baidu.com,4
freedesignfile.com,10
sd.grad.ku.ac.th,1
eba-www.yokohama-cu.ac.jp,6
www.leagueoflegends.com,2
na.leagueoflegends.com,2
thumb1.shutterstock.com,4
thumb7.shutterstock.com,3
app.siamsport.co.th,1
r2---sn-aigs6n7y.googlevideo.com,1
2.p.mpcdn.net,19
api.freedesignfile.com,2
maapi.itools.cn,2
thumb9.shutterstock.com,1
resource.wondershare.com,2
xapp.int.browser.baidu.com,1
api.mixpanel.com,3
marinegiscenter.dmcr.go.th,1
images.adsttc.com,11
xa.chromlum.org,16
www.archdaily.com,1
afd.adsttc.com,1
archdailycom.disqus.com,1
neufert-cdn.archdaily.net,2
downloads0.kaspersky-labs.com,6
sp.piacy.com,5
www.webportal.ku.ac.th,1
piacy.com,2
folder.adsunflower.com,1
aspenphp.com,2
tj.symcd.com,1
r14---sn-aiglln6r.googlevideo.com,3
www.property.ku.ac.th,2
static.ess.apple.com,1
go.aniview.com,9
www.tumblr.com,1
www.startrek.com,1
mediad2.jp,5
data1.aniview.com,14
static.livescore.com,1
qa.csc.ku.ac.th,1
pixel.advertising.com,2
dict.longdo.com,2
202.28.87.26,2
img100-631.xvideos.com,1
kafkaiens.org,4
images.akamai.steamusercontent.com,2
kookporn.com,5
c.isanook.com,5
us.version.blizzard.com,1
www.conference.forest.ku.ac.th,1
pix.kookporn.com,9
cdn-d-img.pornhub.com,1
aka-cdn-ns.adtechus.com,1
construction.eng.ku.ac.th,1
direct.txxx.com,5
cloud.cashtrafic.info,2
br04.broadcast.ord.steamstatic.com,1
direct.hclips.com,3
www.prachachat.net,1
direct.hotmovs.com,4
tag-st.contextweb.com,1
direct.upornia.com,1
pixel.admedia.com,2
34.207.96.225,1
sync.teads.tv,3
rtb.gumgum.com,1
cookiesync.vertamedia.com,2
synch.optimatic.com,3
match.sharethrough.com,3
www.69tubesex.com,1
69tubesex.com,1
pixel.bilinmedia.net,1
widget.plugrush.com,1
www.kuteclub.net,16
cdn.dynamicyield.com,1
abrts.pro,1
35.189.180.32,1
n259adserv.com,2
asdfg.pro,1
pix.btrll.com,1
kuteclub.disqus.com,1
service.torchbrowser.com,1
iku.youku.com,1
www.sfst.agr.ku.ac.th,1
tc.sinaimg.cn,1
watchmygirlfriend.tv,1
mob.optimatic.com,1
szmmsns.qpic.cn,5
track.adform.net,1
shmmsns.qpic.cn,1
hon.gameinfo.garenanow.com,5
ih.adscale.de,2
pulsepoint-cm.p.veruta.com,1
connexity.net,3
88.214.193.98,1
rdcdn.com,2
track1.aniview.com,69
go1.aniview.com,8
bincdn.kaspersky-labs.com,4
edus.soc.ku.ac.th,1
go7.aniview.com,2
bestseller.konvy.com,1
af7a8017c63285b1f16ded29caa4e1335.profile.jfk-m.cloudfront.net,1
hcrd.edu.kps.ku.ac.th,1
update.bittorrent.com,1
cf.cdn.inmobi.com,1
match.basebanner.com,7
match.prod.bidr.io,2
rtb.nativeads.com,2
t.umblr.com,1
i-43.b-43388.ut.bench.utorrent.com,1
attosys.co.kr,9
cswtpd2.blogspot.com,2
dns-www.filtrowa68.pl,5
pre-usermatch.targeting.unrulymedia.com,1
contextweb-match.dotomi.com,2
ads.deliverimp.com,3
cmi.netseer.com,1
ws.gtm.acer.com,1
www.geneng.grad.ku.ac.th,2
apps.ad-x.co.uk,1
static.vertamedia.com,2
i.sau.coloros.com,1
casino1988.net,5
hbf.cloud.avg.com,1
r1---sn-aigs6n7r.googlevideo.com,10
upgr-mmxvii-cl-ts.2d8cd.cdn.bitdefender.net,5
th.nametests.com,1
bunkakyokai-org.sslwww.jp,7
delivery.trafficforce.com,1
www.marketglory.com,39
www.geothai.net,15
ofs.soc.ku.ac.th,1
www.patchra.net,1
minorshort.weixin.qq.com,4
www.inwnung.com,21
tags.w55c.net,1
www.musicroom.fr,2
api-builder.arduino.cc,1
hort.ku.ac.th,4
img100-288.xvideos.com,1
v1.play.log.hunantv.com,1
mirrors.skyshe.cn,2
www.iafd.com,11
dmp.adblade.com,2
rtb-px.content.ad,2
www.xcritic.com,44
p3713387.iavs9x.u.avast.com,1
d3116203.ivps9x.u.avast.com,3
itnews4u.com,7
cdngc.ime.cdn.host.cootekservice.com,2
peakapi.peakgames.net,22
ticks2.bugsense.com,1
